freeze_version,bucket_time,node_id,speed,congestion_status,road_count,fill_method,is_observed
train_20260505050000,2026-05-03 10:45:00,A1,41,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,B2,45,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,C3,35,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,F6,40,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,G7,40,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,H8,40,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,I9,45,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,J10,50,1,1,real,1
train_20260505050000,2026-05-03 10:45:00,K11,20,2,1,real,1
train_20260505050000,2026-05-03 10:50:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,C3,35,2,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,F6,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,G7,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,I9,45,1,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-03 10:50:00,K11,16.67,3,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,C3,35,2,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,G7,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,I9,45,1,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-03 10:55:00,K11,13.33,4,1,interpolate,0
train_20260505050000,2026-05-03 11:00:00,A1,41,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,B2,45,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,C3,35,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,F6,45,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,G7,35,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,H8,40,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,I9,45,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,J10,50,1,1,real,1
train_20260505050000,2026-05-03 11:00:00,K11,10,3,1,real,1
train_20260505050000,2026-05-03 11:05:00,A1,42.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,C3,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,F6,45,1,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,G7,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,H8,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,I9,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,J10,48.33,1,1,interpolate,0
train_20260505050000,2026-05-03 11:05:00,K11,10,4,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,A1,44.33,1,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,C3,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,F6,45,1,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,G7,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,H8,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,I9,28.33,2,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,J10,46.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:10:00,K11,10,4,1,interpolate,0
train_20260505050000,2026-05-03 11:15:00,A1,46,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,B2,45,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,C3,35,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,F6,45,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,G7,35,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,H8,35,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,I9,20,2,1,real,1
train_20260505050000,2026-05-03 11:15:00,J10,45,1,1,real,1
train_20260505050000,2026-05-03 11:15:00,K11,10,3,1,real,1
train_20260505050000,2026-05-03 11:20:00,A1,42.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,C3,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,G7,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,H8,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,I9,23.33,3,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,J10,46.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:20:00,K11,10,4,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,C3,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,F6,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,G7,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,H8,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,I9,26.67,2,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,J10,48.33,1,1,interpolate,0
train_20260505050000,2026-05-03 11:25:00,K11,10,4,1,interpolate,0
train_20260505050000,2026-05-03 11:30:00,A1,36,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,B2,45,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,C3,35,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,F6,40,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,G7,35,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,H8,40,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,I9,30,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,J10,50,1,1,real,1
train_20260505050000,2026-05-03 11:30:00,K11,10,3,1,real,1
train_20260505050000,2026-05-03 11:35:00,A1,36,2,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,C3,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,G7,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,I9,26.67,2,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-03 11:35:00,K11,16.67,3,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,A1,36,2,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,B2,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,C3,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,G7,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,I9,23.33,3,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-03 11:40:00,K11,23.33,3,1,interpolate,0
train_20260505050000,2026-05-03 11:45:00,A1,36,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,B2,40,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,C3,40,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,F6,50,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,G7,40,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,H8,40,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,I9,20,2,1,real,1
train_20260505050000,2026-05-03 11:45:00,J10,50,1,1,real,1
train_20260505050000,2026-05-03 11:45:00,K11,30,1,1,real,1
train_20260505050000,2026-05-03 11:50:00,A1,37.67,2,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,B2,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,G7,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,I9,30,2,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-03 11:50:00,K11,35,2,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,B2,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,G7,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,I9,40,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-03 11:55:00,K11,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:00:00,A1,41,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,B2,40,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,C3,40,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,F6,45,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,G7,45,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,H8,40,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,I9,50,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,J10,50,1,1,real,1
train_20260505050000,2026-05-03 12:00:00,K11,45,1,1,real,1
train_20260505050000,2026-05-03 12:05:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,B2,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,C3,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,F6,45,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,G7,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,I9,48.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-03 12:05:00,K11,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,B2,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,C3,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,F6,45,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,G7,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,I9,46.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-03 12:10:00,K11,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:15:00,A1,41,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,B2,40,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,C3,35,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,F6,45,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,G7,35,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,H8,40,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,I9,45,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,J10,50,1,1,real,1
train_20260505050000,2026-05-03 12:15:00,K11,40,1,1,real,1
train_20260505050000,2026-05-03 12:20:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,B2,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,C3,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,D4,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,G7,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,H8,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,I9,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,J10,51.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:20:00,K11,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,C3,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,D4,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,F6,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,G7,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,H8,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,I9,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,J10,53.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:25:00,K11,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:30:00,A1,41,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,B2,45,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,C3,40,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,D4,45,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,F6,40,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,G7,45,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,H8,45,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,I9,40,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,J10,55,1,1,real,1
train_20260505050000,2026-05-03 12:30:00,K11,40,1,1,real,1
train_20260505050000,2026-05-03 12:35:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,D4,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,F6,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,G7,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,H8,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,I9,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,J10,53.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:35:00,K11,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,A1,37.67,2,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,D4,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,G7,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,H8,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,I9,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,J10,51.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:40:00,K11,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:45:00,A1,36,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,B2,45,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,C3,40,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,F6,45,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,G7,40,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,H8,40,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,I9,45,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,J10,50,1,1,real,1
train_20260505050000,2026-05-03 12:45:00,K11,40,1,1,real,1
train_20260505050000,2026-05-03 12:50:00,A1,37.67,2,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,G7,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,H8,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,I9,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,J10,48.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:50:00,K11,33.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,F6,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,G7,33.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,H8,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,I9,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,J10,46.67,1,1,interpolate,0
train_20260505050000,2026-05-03 12:55:00,K11,26.67,2,1,interpolate,0
train_20260505050000,2026-05-03 13:00:00,A1,41,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,B2,45,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,C3,40,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,E5,45,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,F6,40,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,G7,30,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,H8,45,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,I9,35,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,J10,45,1,1,real,1
train_20260505050000,2026-05-03 13:00:00,K11,20,2,1,real,1
train_20260505050000,2026-05-03 13:05:00,A1,42.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,F6,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,G7,35,2,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,H8,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,I9,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,J10,48.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:05:00,K11,23.33,3,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,A1,44.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,B2,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,D4,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,G7,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,H8,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,I9,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,J10,51.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:10:00,K11,26.67,2,1,interpolate,0
train_20260505050000,2026-05-03 13:15:00,A1,46,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,B2,40,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,C3,40,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,D4,40,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,F6,45,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,G7,45,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,H8,40,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,I9,45,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,J10,55,1,1,real,1
train_20260505050000,2026-05-03 13:15:00,K11,30,1,1,real,1
train_20260505050000,2026-05-03 13:20:00,A1,42.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,B2,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,D4,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,G7,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,H8,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,I9,36.67,2,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,J10,55,1,1,interpolate,0
train_20260505050000,2026-05-03 13:20:00,K11,31.67,2,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,C3,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,D4,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,E5,40,1,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,F6,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,G7,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,H8,46.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,I9,28.33,2,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,J10,55,1,1,interpolate,0
train_20260505050000,2026-05-03 13:25:00,K11,33.33,2,1,interpolate,0
train_20260505050000,2026-05-03 13:30:00,A1,36,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,B2,45,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,C3,40,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,D4,45,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,E5,40,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,F6,40,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,G7,40,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,H8,50,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,I9,20,2,1,real,1
train_20260505050000,2026-05-03 13:30:00,J10,55,1,1,real,1
train_20260505050000,2026-05-03 13:30:00,K11,35,1,1,real,1
train_20260505050000,2026-05-03 13:35:00,A1,37.67,2,1,interpolate,0
train_20260505050000,2026-05-03 13:35:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:35:00,C3,38.33,2,1,interpolate,0
train_20260505050000,2026-05-03 13:35:00,D4,43.33,1,1,interpolate,0
train_20260505050000,2026-05-03 13:35:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-03 13:35:00,F6,41.67,1,1,interpolate,0
